file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
aug16_160816220148/aug16_160816220148.tdms.h5,4.81936,440.784,919.471,-6314,6347,-4.21846,2595,12779,635,31125,
aug16_160816220248/aug16_160816220248.tdms.h5,4.81848,445.845,922.52,-6364,6351,-3.95719,2610,12488,435,30788,
aug16_160816220348/aug16_160816220348.tdms.h5,4.82055,439.894,910.695,-6328,6310,-3.96305,2512,12665,384,30955,
aug16_160816220548/aug16_160816220548.tdms.h5,4.82175,433.658,902.712,-6360,6309,-4.42646,2787,13650,447,33652,
aug16_160816220448/aug16_160816220448.tdms.h5,4.82154,433.005,904.434,-6322,6330,-4.25708,2792,13649,1788,34954,
aug16_160816220648/aug16_160816220648.tdms.h5,4.81948,442.039,916.725,-6357,6325,-4.39512,2792,14225,412,34133,
aug16_160816220848/aug16_160816220848.tdms.h5,4.81864,441.493,922.059,-6362,6350,-4.26145,2787,13981,494,33918,
aug16_160816220748/aug16_160816220748.tdms.h5,4.81842,447.16,925.774,-6326,6393,-4.33282,2786,14301,780,34626,
aug16_160816220948/aug16_160816220948.tdms.h5,4.8186,440.873,922.511,-6341,6323,-4.28361,2790,14058,446,34167,
aug16_160816221048/aug16_160816221048.tdms.h5,4.81833,444.669,923.614,-6371,6335,-4.36002,2800,13762,421,33824,
aug16_160816221148/aug16_160816221148.tdms.h5,4.8184,444.622,923.105,-6378,6356,-4.24804,2806,13725,400,33738,
aug16_160816221248/aug16_160816221248.tdms.h5,4.8184,440.626,922.731,-6377,6377,-4.33582,2831,13585,620,33703,
aug16_160816221348/aug16_160816221348.tdms.h5,4.81815,450.289,927.808,-6339,6373,-4.49622,2804,13363,395,33237,
aug16_160816221548/aug16_160816221548.tdms.h5,4.8153,476.747,946.116,-6379,6380,-5.20463,2798,13490,377,33352,
aug16_160816221648/aug16_160816221648.tdms.h5,4.81655,451.766,935.954,-6373,6358,-4.49278,2779,13693,413,33548,
aug16_160816221748/aug16_160816221748.tdms.h5,4.81606,456.485,940.909,-6345,6358,-4.01331,2791,13546,368,33361,
aug16_160816221848/aug16_160816221848.tdms.h5,4.81592,454.438,940.794,-6364,6376,-4.1358,2775,13705,518,33728,
aug16_160816221948/aug16_160816221948.tdms.h5,4.81712,450.296,934.269,-6324,6294,-4.22235,2779,13993,389,33906,
aug16_160816222048/aug16_160816222048.tdms.h5,4.81627,453.563,938.303,-6371,6375,-3.95941,2777,13515,946,33962,
aug16_160816221448/aug16_160816221448.tdms.h5,4.81735,452.828,929.066,-6402,6341,-4.50632,2790,13676,3351,36536,
aug16_160816222148/aug16_160816222148.tdms.h5,4.81688,456.744,935.878,-6348,6341,-3.86037,2788,14073,443,34081,
aug16_160816222248/aug16_160816222248.tdms.h5,4.81972,440.927,916.411,-6346,6354,-3.54832,2837,13716,410,33950,
aug16_160816222348/aug16_160816222348.tdms.h5,4.81851,448.985,924.261,-6361,6375,-3.82014,2796,14240,389,34173,
aug16_160816222448/aug16_160816222448.tdms.h5,4.81757,446.495,928.478,-6362,6324,-4.25529,2787,13633,464,33615,
aug16_160816222548/aug16_160816222548.tdms.h5,4.81736,451.326,933.824,-6297,6316,-4.15114,2787,13666,405,33603,
