file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
mbari2019_UTC_20190622_012534/mbari2019_UTC_20190622_012534.694.tdms.h5,4.55042,574.266,751.751,-11723,10384,-0.381738,1139,5831,177,14066,
mbari2019_UTC_20190622_012604/mbari2019_UTC_20190622_012604.694.tdms.h5,4.55066,581.145,755.924,-10282,11691,-0.22457,1146,6064,209,14291,
mbari2019_UTC_20190622_012634/mbari2019_UTC_20190622_012634.694.tdms.h5,4.5883,569.657,742.861,-8518,11609,0.107366,1193,5756,177,13999,
mbari2019_UTC_20190622_012734/mbari2019_UTC_20190622_012734.694.tdms.h5,4.55047,565.709,739.439,-10897,12919,0.317241,1148,5873,176,14067,
mbari2019_UTC_20190622_012804/mbari2019_UTC_20190622_012804.694.tdms.h5,4.54354,557.834,728.939,-14204,12301,0.407158,1199,5970,184,14189,
mbari2019_UTC_20190622_012704/mbari2019_UTC_20190622_012704.694.tdms.h5,4.42157,561.787,736.226,-15629,15599,0.411472,1362,6053,208,14739,
mbari2019_UTC_20190622_012834/mbari2019_UTC_20190622_012834.694.tdms.h5,4.55165,551.963,724.125,-9824,10385,0.348165,1173,6141,178,14623,
mbari2019_UTC_20190622_012904/mbari2019_UTC_20190622_012904.694.tdms.h5,4.55073,553.224,728.399,-10335,10731,0.32918,1184,6133,182,14472,
mbari2019_UTC_20190622_012934/mbari2019_UTC_20190622_012934.694.tdms.h5,4.55047,548.708,722.659,-11244,10749,0.335953,1175,6110,173,14446,
mbari2019_UTC_20190622_013004/mbari2019_UTC_20190622_013004.694.tdms.h5,4.54936,560.343,742.066,-13279,10166,0.391501,1192,6516,176,14839,
mbari2019_UTC_20190622_013034/mbari2019_UTC_20190622_013034.694.tdms.h5,4.55281,561.031,745.536,-9694,9296,0.376296,1145,5891,286,14368,
mbari2019_UTC_20190622_013104/mbari2019_UTC_20190622_013104.694.tdms.h5,4.55259,570.604,756.627,-9754,8925,0.320252,1147,5821,179,14208,
mbari2019_UTC_20190622_013134/mbari2019_UTC_20190622_013134.694.tdms.h5,4.55042,565.951,755.937,-11780,11861,0.482538,1167,6066,205,14349,
mbari2019_UTC_20190622_013204/mbari2019_UTC_20190622_013204.694.tdms.h5,4.55225,563.81,751.603,-9812,12856,0.371268,1139,5785,333,14224,
mbari2019_UTC_20190622_013234/mbari2019_UTC_20190622_013234.694.tdms.h5,4.55002,558.614,743.016,-12683,11296,0.198568,1179,5910,180,14287,
mbari2019_UTC_20190622_013304/mbari2019_UTC_20190622_013304.694.tdms.h5,4.55082,566.863,747.925,-10395,10437,-0.227196,1151,6031,172,14318,
mbari2019_UTC_20190622_013334/mbari2019_UTC_20190622_013334.694.tdms.h5,4.5521,555.417,738.194,-9717,11276,-0.186518,1178,5872,191,14208,
mbari2019_UTC_20190622_013434/mbari2019_UTC_20190622_013434.694.tdms.h5,4.55037,548.752,729.163,-11433,11843,0.361012,1153,6051,177,14233,
mbari2019_UTC_20190622_013404/mbari2019_UTC_20190622_013404.694.tdms.h5,4.55051,541.415,720.159,-11144,9801,0.112756,1194,6053,188,14398,
mbari2019_UTC_20190622_013504/mbari2019_UTC_20190622_013504.694.tdms.h5,4.24827,552.351,779.087,-20320,20959,0.64749,1134,6073,233,14416,
