file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
Dsi_30min_170804070007_170804073007_ch5500_6000/Dsi_30min_170804070007_170804073007_ch5500_6000.h5,4.89875,95.2833,125.272,-5905,5821,-0.435465,4245,45053,565,74743,
Dsi_30min_170804073007_170804080007_ch5500_6000/Dsi_30min_170804073007_170804080007_ch5500_6000.h5,4.89877,95.0392,124.369,-5947,6045,-0.395745,4232,44690,545,74251,
Dsi_30min_170804083007_170804090007_ch5500_6000/Dsi_30min_170804083007_170804090007_ch5500_6000.h5,4.89876,94.034,123.038,-5907,5884,-0.340188,4231,44946,639,74727,
Dsi_30min_170804090007_170804093007_ch5500_6000/Dsi_30min_170804090007_170804093007_ch5500_6000.h5,4.89874,92.6841,122.19,-6104,6143,-0.330311,4233,44967,539,74668,
Dsi_30min_170804080007_170804083007_ch5500_6000/Dsi_30min_170804080007_170804083007_ch5500_6000.h5,4.89877,94.2872,122.963,-5910,5931,-0.319368,4314,45721,567,75943,
Dsi_30min_170804100007_170804103007_ch5500_6000/Dsi_30min_170804100007_170804103007_ch5500_6000.h5,4.89876,96.3701,126.142,-6143,5814,-0.636578,4263,45037,567,74834,
Dsi_30min_170804103007_170804110007_ch5500_6000/Dsi_30min_170804103007_170804110007_ch5500_6000.h5,4.89873,93.3331,123.404,-6212,5679,-0.336296,4291,45036,1335,75570,
Dsi_30min_170804110007_170804113007_ch5500_6000/Dsi_30min_170804110007_170804113007_ch5500_6000.h5,4.89873,95.0205,126.09,-5920,5771,-0.250105,4229,44732,1115,74857,
Dsi_30min_170804113007_170804120007_ch5500_6000/Dsi_30min_170804113007_170804120007_ch5500_6000.h5,4.89873,96.5073,127.996,-5823,5767,-0.204102,4227,45013,963,74919,
Dsi_30min_170804120007_170804123007_ch5500_6000/Dsi_30min_170804120007_170804123007_ch5500_6000.h5,4.89867,99.3768,133.643,-6077,6060,-0.216395,4217,45202,1288,75558,
Dsi_30min_170804123007_170804130007_ch5500_6000/Dsi_30min_170804123007_170804130007_ch5500_6000.h5,4.89851,103.779,146.497,-5990,6007,-0.198805,4231,45277,607,74988,
Dsi_30min_170804130007_170804133007_ch5500_6000/Dsi_30min_170804130007_170804133007_ch5500_6000.h5,4.89853,103.112,143.727,-6086,6257,-0.736335,4232,45225,533,74758,
Dsi_30min_170804133007_170804140007_ch5500_6000/Dsi_30min_170804133007_170804140007_ch5500_6000.h5,4.89844,103.454,146.434,-6092,6222,-0.757425,4238,45232,541,74879,
Dsi_30min_170804140007_170804143007_ch5500_6000/Dsi_30min_170804140007_170804143007_ch5500_6000.h5,4.89836,105.632,152.268,-6012,6109,-0.227662,4239,45237,558,74909,
Dsi_30min_170804150007_170804153007_ch5500_6000/Dsi_30min_170804150007_170804153007_ch5500_6000.h5,4.89821,107.383,156.19,-6252,6146,-0.741652,4271,45294,548,75073,
Dsi_30min_170804143007_170804150007_ch5500_6000/Dsi_30min_170804143007_170804150007_ch5500_6000.h5,4.89818,108.45,160.157,-6141,6135,-0.422422,4292,45576,546,75360,
Dsi_30min_170804160007_170804163007_ch5500_6000/Dsi_30min_170804160007_170804163007_ch5500_6000.h5,4.89859,102.731,141,-5990,6134,-0.61109,4238,45349,535,75082,
Dsi_30min_170804153007_170804160007_ch5500_6000/Dsi_30min_170804153007_170804160007_ch5500_6000.h5,4.89848,102.611,143.591,-6120,5944,-0.389504,4325,45943,559,76016,
Dsi_30min_170804163007_170804170007_ch5500_6000/Dsi_30min_170804163007_170804170007_ch5500_6000.h5,4.89841,109.653,155.997,-6051,6194,-0.852844,4232,45315,524,74915,
Dsi_30min_170804170007_170804173007_ch5500_6000/Dsi_30min_170804170007_170804173007_ch5500_6000.h5,4.89849,107.271,148.43,-6171,6060,-0.649672,4215,44759,523,74270,
Dsi_30min_170804173007_170804180007_ch5500_6000/Dsi_30min_170804173007_170804180007_ch5500_6000.h5,4.89846,108.615,153.303,-6106,6131,-0.448947,4249,44877,543,74496,
Dsi_30min_170804180007_170804183007_ch5500_6000/Dsi_30min_170804180007_170804183007_ch5500_6000.h5,4.89847,106.038,149.709,-6112,6060,-0.487724,4228,44776,1615,75472,
Dsi_30min_170804190056_170804193056_ch5500_6000/Dsi_30min_170804190056_170804193056_ch5500_6000.h5,4.895,127.052,255.714,-6221,6312,-0.538915,4244,44711,672,74591,
Dsi_30min_170804193056_170804200056_ch5500_6000/Dsi_30min_170804193056_170804200056_ch5500_6000.h5,4.89856,102.922,141.093,-6215,6116,-0.748784,4240,44720,538,74468,
Dsi_30min_170804203056_170804210056_ch5500_6000/Dsi_30min_170804203056_170804210056_ch5500_6000.h5,4.8885,156.227,369.728,-6331,6340,-0.634698,4287,44726,535,74553,
Dsi_30min_170804200056_170804203056_ch5500_6000/Dsi_30min_170804200056_170804203056_ch5500_6000.h5,4.89851,103.153,143.183,-6215,6050,-0.841631,4255,44747,1336,75178,
Dsi_30min_170804213056_170804220056_ch5500_6000/Dsi_30min_170804213056_170804220056_ch5500_6000.h5,4.89839,108.001,155.166,-6035,6153,-0.812671,4254,44841,576,74713,
Dsi_30min_170804210056_170804213056_ch5500_6000/Dsi_30min_170804210056_170804213056_ch5500_6000.h5,4.89861,104.33,144.722,-5809,6129,-0.674676,4307,45628,553,75697,
Dsi_30min_170804220056_170804223056_ch5500_6000/Dsi_30min_170804220056_170804223056_ch5500_6000.h5,4.89818,110.985,164.068,-6078,6180,-0.0327456,4229,45673,526,75221,
Dsi_30min_170804223056_170804230056_ch5500_6000/Dsi_30min_170804223056_170804230056_ch5500_6000.h5,4.89785,116.141,176.574,-6187,6239,0.319553,4249,45529,542,75306,
Dsi_30min_170804230056_170804233056_ch5500_6000/Dsi_30min_170804230056_170804233056_ch5500_6000.h5,4.89484,135.743,259.07,-6270,6304,0.227927,4276,45322,554,75128,
Dsi_30min_170807000056_170807003056_ch5500_6000/Dsi_30min_170807000056_170807003056_ch5500_6000.h5,4.89868,101.14,137.11,-5783,6080,-0.641984,4237,44735,541,74415,
Dsi_30min_170804233056_170805000056_ch5500_6000/Dsi_30min_170804233056_170805000056_ch5500_6000.h5,4.89753,119.503,188.592,-6211,6067,-0.88526,4259,45394,538,75102,
Dsi_30min_170807003056_170807010056_ch5500_6000/Dsi_30min_170807003056_170807010056_ch5500_6000.h5,4.89872,99.3821,133.379,-5887,6120,-0.243207,4240,45137,532,74838,
Dsi_30min_170807013056_170807020056_ch5500_6000/Dsi_30min_170807013056_170807020056_ch5500_6000.h5,4.8987,99.505,133.082,-5911,6033,-0.105229,4260,44776,564,74574,
Dsi_30min_170807010056_170807013056_ch5500_6000/Dsi_30min_170807010056_170807013056_ch5500_6000.h5,4.89867,97.4585,131.441,-6033,6171,0.0206658,4251,45161,944,75157,
Dsi_30min_170807020056_170807023056_ch5500_6000/Dsi_30min_170807020056_170807023056_ch5500_6000.h5,4.89868,98.1661,130.419,-6026,5908,-0.0508622,4248,45357,538,74686,
Dsi_30min_170807023056_170807030056_ch5500_6000/Dsi_30min_170807023056_170807030056_ch5500_6000.h5,4.89866,96.8879,129.97,-6151,6056,-0.631446,4291,45417,547,74956,
Dsi_30min_170807030056_170807033056_ch5500_6000/Dsi_30min_170807030056_170807033056_ch5500_6000.h5,4.89876,95.7256,125.911,-5647,6109,-1.32969,3567,40643,486,65572,
Dsi_30min_170807033056_170807040056_ch5500_6000/Dsi_30min_170807033056_170807040056_ch5500_6000.h5,4.89874,95.2987,125.035,-6113,5730,-0.592298,3561,38149,478,62453,
Dsi_30min_170807040056_170807043056_ch5500_6000/Dsi_30min_170807040056_170807043056_ch5500_6000.h5,4.8987,95.3699,126.081,-6124,6082,-0.35894,3575,38042,475,62412,
