file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
DF__UTC_20201111_054558/DF__UTC_20201111_054558.642.h5,4.24773,371.472,654.658,-23876,24726,-0.508396,1897,8666,668,22071,
DF__UTC_20201111_054658/DF__UTC_20201111_054658.642.h5,4.24784,361.128,636.581,-23414,24107,-0.236836,1897,8708,315,21806,
DF__UTC_20201111_054758/DF__UTC_20201111_054758.642.h5,4.24791,372.101,647.251,-23346,23560,0.669592,1928,8730,305,21966,
DF__UTC_20201111_054858/DF__UTC_20201111_054858.642.h5,4.24784,367.907,652.927,-23234,23426,0.412227,1911,8767,388,21928,
DF__UTC_20201111_055058/DF__UTC_20201111_055058.642.h5,4.24803,359.273,627.562,-22551,23249,0.38472,1907,8788,288,21901,
DF__UTC_20201111_054958/DF__UTC_20201111_054958.642.h5,4.24788,365.629,635.733,-23634,23234,0.286362,1907,8759,689,22190,
DF__UTC_20201111_055158/DF__UTC_20201111_055158.642.h5,4.24792,367.063,637.941,-23320,22831,0.371175,1903,9149,280,22336,
DF__UTC_20201111_055258/DF__UTC_20201111_055258.642.h5,4.24782,354.002,617.182,-24079,23156,0.387089,1903,8916,352,22020,
DF__UTC_20201111_055358/DF__UTC_20201111_055358.642.h5,4.24792,359.329,628.027,-23406,22640,0.225597,1920,8802,271,21963,
DF__UTC_20201111_055458/DF__UTC_20201111_055458.642.h5,4.24787,350.134,608.712,-23897,23569,0.324268,1903,8794,287,21836,
DF__UTC_20201111_055558/DF__UTC_20201111_055558.642.h5,4.2481,360.268,625.555,-22058,22794,0.261018,1887,8793,269,21818,
DF__UTC_20201111_055658/DF__UTC_20201111_055658.642.h5,4.24788,365.406,636.831,-23434,22709,0.208125,1893,8866,333,21950,
DF__UTC_20201111_055858/DF__UTC_20201111_055858.642.h5,4.24797,373.002,641.983,-22992,23910,0.188843,1898,8803,307,21868,
DF__UTC_20201111_055758/DF__UTC_20201111_055758.642.h5,4.24792,370.52,639.752,-23270,23282,0.173224,1905,9316,293,22399,
DF__UTC_20201111_055958/DF__UTC_20201111_055958.642.h5,4.2479,388.939,672.081,-23239,22351,0.172485,1900,8963,651,22362,
DF__UTC_20201111_060058/DF__UTC_20201111_060058.642.h5,4.24801,368.264,633.135,-22738,24001,0.0750322,1899,9086,303,22133,
DF__UTC_20201111_060158/DF__UTC_20201111_060158.642.h5,4.24799,367.644,639.571,-22757,23467,-0.000789786,1902,8879,292,21949,
DF__UTC_20201111_060258/DF__UTC_20201111_060258.642.h5,4.24755,382.661,673.239,-24583,24542,-0.718312,1912,8943,298,21990,
DF__UTC_20201111_060358/DF__UTC_20201111_060358.642.h5,4.24762,361.22,637.77,-24464,24454,-0.588782,1959,9191,294,22576,
DF__UTC_20201111_060458/DF__UTC_20201111_060458.642.h5,4.24805,378.327,661.33,-22317,23696,0.301486,1906,8765,276,21870,
DF__UTC_20201111_060558/DF__UTC_20201111_060558.642.h5,4.24781,373.363,651.945,-23851,23585,0.102319,1896,8714,300,21751,
DF__UTC_20201111_060658/DF__UTC_20201111_060658.642.h5,4.2479,367.871,640.6,-23400,22928,0.0239038,1896,8838,289,21890,
DF__UTC_20201111_060758/DF__UTC_20201111_060758.642.h5,4.24805,362.507,630.182,-22404,22719,0.160509,1889,8789,312,21828,
DF__UTC_20201111_061058/DF__UTC_20201111_061058.642.h5,4.24782,371.356,643.849,-23960,22547,0.185865,1907,8742,297,21787,
DF__UTC_20201111_060858/DF__UTC_20201111_060858.642.h5,4.24809,370.678,645.394,-22079,22925,0.275766,1898,8785,588,22098,
DF__UTC_20201111_060958/DF__UTC_20201111_060958.642.h5,4.24795,367.155,641.353,-22908,22832,0.170837,1907,8785,745,22330,
DF__UTC_20201111_061158/DF__UTC_20201111_061158.642.h5,4.24794,358.736,622.787,-23250,22890,0.197933,1902,8704,285,21724,
DF__UTC_20201111_061258/DF__UTC_20201111_061258.642.h5,4.24804,356.345,618.497,-22563,22826,0.148644,1914,8701,299,21854,
DF__UTC_20201111_061358/DF__UTC_20201111_061358.642.h5,4.24797,366.273,634.421,-22849,23769,0.176766,1930,8954,277,22276,
DF__UTC_20201111_061458/DF__UTC_20201111_061458.642.h5,4.24787,367.219,641.523,-23426,23619,0.155825,1914,8843,303,22022,
DF__UTC_20201111_061558/DF__UTC_20201111_061558.642.h5,4.24776,359.607,625.196,-24250,23572,0.153764,1896,8773,453,21991,
DF__UTC_20201111_061658/DF__UTC_20201111_061658.642.h5,4.24791,377.632,653.511,-23173,23051,0.130144,1891,8824,292,21871,
DF__UTC_20201111_061758/DF__UTC_20201111_061758.642.h5,4.24801,356.534,616.584,-22622,23037,0.151646,1898,8659,285,21713,
DF__UTC_20201111_061858/DF__UTC_20201111_061858.642.h5,4.24799,368.889,640.933,-22579,23834,0.154368,1904,8753,310,21819,
DF__UTC_20201111_061958/DF__UTC_20201111_061958.642.h5,4.24768,370.96,652.579,-24088,23656,-0.551649,1908,8614,293,21669,
DF__UTC_20201111_062058/DF__UTC_20201111_062058.642.h5,4.24769,362.078,638.178,-24157,24651,-0.499007,1913,8634,288,21673,
DF__UTC_20201111_062158/DF__UTC_20201111_062158.642.h5,4.24794,368.47,642.412,-22954,23115,0.351982,1898,8656,291,21660,
DF__UTC_20201111_062258/DF__UTC_20201111_062258.642.h5,4.24793,369.345,642.173,-23113,22343,0.121224,1929,8846,380,22016,
DF__UTC_20201111_062358/DF__UTC_20201111_062358.642.h5,4.24788,365.241,633.043,-23576,24764,0.0370065,1901,8769,283,21769,
DF__UTC_20201111_062458/DF__UTC_20201111_062458.642.h5,4.24789,373.934,652.223,-23163,22735,0.0612044,1932,9015,285,22418,
DF__UTC_20201111_062558/DF__UTC_20201111_062558.642.h5,4.24785,364.2,632.171,-23712,22952,0.127379,1896,8805,270,21808,
DF__UTC_20201111_062658/DF__UTC_20201111_062658.642.h5,4.24802,357.422,619.586,-22741,24382,0.163917,1895,8680,278,21734,
DF__UTC_20201111_062758/DF__UTC_20201111_062758.642.h5,4.2479,359.97,629.091,-23383,23568,0.148963,1903,8725,286,21784,
DF__UTC_20201111_062858/DF__UTC_20201111_062858.642.h5,4.24695,389.168,744.171,-24579,24206,0.107823,1918,8655,316,21718,
DF__UTC_20201111_063058/DF__UTC_20201111_063058.642.h5,4.23703,609.112,1488.8,-24963,24871,-0.0674395,1983,8659,275,21762,
DF__UTC_20201111_062958/DF__UTC_20201111_062958.642.h5,4.23915,552.065,1357.34,-24988,25273,0.313438,1971,8649,428,22117,
DF__UTC_20201111_063158/DF__UTC_20201111_063158.642.h5,4.23833,580.319,1411.47,-24915,24710,0.621186,1968,8831,276,21891,
DF__UTC_20201111_063258/DF__UTC_20201111_063258.642.h5,4.23657,624.862,1522.47,-24939,24884,0.306134,1982,9116,1587,23561,
DF__UTC_20201111_063358/DF__UTC_20201111_063358.642.h5,4.23813,621.185,1471.88,-24700,24872,0.469996,1960,8691,320,21801,
DF__UTC_20201111_063458/DF__UTC_20201111_063458.642.h5,4.2379,610.894,1479.89,-24591,24718,0.418918,1985,8892,292,22061,
DF__UTC_20201111_063558/DF__UTC_20201111_063558.642.h5,4.23893,578.973,1396.22,-24750,25266,0.0622824,1961,8651,290,21972,
DF__UTC_20201111_063658/DF__UTC_20201111_063658.642.h5,4.23684,609.221,1491.22,-24927,24769,-0.0050784,2012,9216,312,22609,
DF__UTC_20201111_063758/DF__UTC_20201111_063758.642.h5,4.23751,589.203,1449.15,-24937,24897,-0.282835,1981,8972,283,22095,
DF__UTC_20201111_063858/DF__UTC_20201111_063858.642.h5,4.23977,545.225,1322.48,-24808,24960,-0.239555,1976,8745,277,22029,
DF__UTC_20201111_064058/DF__UTC_20201111_064058.642.h5,4.24069,541.972,1264.49,-24865,24923,-0.150752,1967,8851,293,22150,
DF__UTC_20201111_063958/DF__UTC_20201111_063958.642.h5,4.23923,556.96,1323.77,-25161,24983,0.442665,1971,9108,622,22732,
DF__UTC_20201111_064158/DF__UTC_20201111_064158.642.h5,4.24204,501.099,1160.61,-24918,24451,0.0446654,1995,8871,560,22338,
DF__UTC_20201111_064258/DF__UTC_20201111_064258.642.h5,4.23887,545.036,1332.85,-25256,24820,0.266044,1958,9004,301,22232,
DF__UTC_20201111_064458/DF__UTC_20201111_064458.642.h5,4.24085,543.731,1278.54,-24826,24926,0.358028,1960,8738,268,21825,
DF__UTC_20201111_064558/DF__UTC_20201111_064558.642.h5,4.23829,564.801,1407.32,-24927,24952,0.456465,1950,8649,296,21548,
DF__UTC_20201111_064658/DF__UTC_20201111_064658.642.h5,4.23993,547.806,1339.23,-24682,25014,0.438207,1929,8833,268,21842,
DF__UTC_20201111_064758/DF__UTC_20201111_064758.642.h5,4.24014,533.536,1307.9,-24745,25334,0.425737,1935,8652,428,21877,
DF__UTC_20201111_064858/DF__UTC_20201111_064858.642.h5,4.23986,518.726,1300.44,-24882,24759,0.754142,1996,8810,290,22105,
DF__UTC_20201111_064958/DF__UTC_20201111_064958.642.h5,4.23955,534.349,1323.27,-24919,25160,0.467796,1961,8706,706,22254,
DF__UTC_20201111_065058/DF__UTC_20201111_065058.642.h5,4.23937,521.735,1315.66,-25043,25059,0.806641,1949,8637,272,21873,
DF__UTC_20201111_065258/DF__UTC_20201111_065258.642.h5,4.23834,536.173,1410.97,-24724,25441,0.70775,1948,8497,297,21546,
DF__UTC_20201111_065358/DF__UTC_20201111_065358.642.h5,4.23876,513.041,1350.62,-24995,24611,0.106186,1957,8648,283,21914,
DF__UTC_20201111_065458/DF__UTC_20201111_065458.642.h5,4.24688,388.074,765.199,-24266,24571,0.367275,1911,8593,279,21623,
DF__UTC_20201111_064358/DF__UTC_20201111_064358.642.h5,4.2393,561.199,1355.31,-24921,24918,0.561706,1961,42241,301,55490,
DF__UTC_20201111_065558/DF__UTC_20201111_065558.642.h5,4.24804,366.096,630.497,-22452,24132,0.317931,1919,8850,449,22098,
DF__UTC_20201111_065758/DF__UTC_20201111_065758.642.h5,4.24783,364.644,636.814,-23627,24795,-0.00766423,1890,8697,280,21694,
DF__UTC_20201111_065858/DF__UTC_20201111_065858.642.h5,4.24764,381.64,682.388,-23928,23723,-0.496478,1886,8745,296,21731,
DF__UTC_20201111_065958/DF__UTC_20201111_065958.642.h5,4.24778,366.826,644.779,-23733,23356,0.00507202,1880,8608,317,21609,
DF__UTC_20201111_065658/DF__UTC_20201111_065658.642.h5,4.24799,368.34,636.691,-22826,24590,0.313759,1883,8663,2330,23720,
DF__UTC_20201111_070058/DF__UTC_20201111_070058.642.h5,4.24782,361.615,633.163,-23937,22572,0.494329,1927,8896,347,22071,
DF__UTC_20201111_070158/DF__UTC_20201111_070158.642.h5,4.2479,362.466,630.905,-23462,22147,0.206268,1900,8761,539,22108,
DF__UTC_20201111_070258/DF__UTC_20201111_070258.642.h5,4.24797,362.899,630.177,-22908,21692,0.191622,1904,8817,349,21932,
DF__UTC_20201111_065158/DF__UTC_20201111_065158.642.h5,4.23832,538.045,1396.4,-24974,25055,0.819643,1970,45383,293,58541,
DF__UTC_20201111_070358/DF__UTC_20201111_070358.642.h5,4.24803,358.269,626.042,-22453,23495,0.343677,1890,8733,291,21767,
DF__UTC_20201111_070458/DF__UTC_20201111_070458.642.h5,4.24797,360.884,629.566,-22817,23021,0.342629,1923,8932,292,22136,
DF__UTC_20201111_070558/DF__UTC_20201111_070558.642.h5,4.24788,362.088,625.815,-23735,23386,0.345841,1908,8791,281,21825,
DF__UTC_20201111_070658/DF__UTC_20201111_070658.642.h5,4.24799,353.599,613.364,-22923,23885,0.386252,1896,8761,293,21784,
DF__UTC_20201111_070758/DF__UTC_20201111_070758.642.h5,4.24801,357.65,622.933,-22624,22419,0.420086,1915,8778,280,21910,
DF__UTC_20201111_070858/DF__UTC_20201111_070858.642.h5,4.24775,354.028,622.9,-24170,23267,0.520683,1904,8749,297,21770,
DF__UTC_20201111_070958/DF__UTC_20201111_070958.642.h5,4.24782,353.956,615.993,-23903,22890,0.37954,1913,8794,289,21875,
DF__UTC_20201111_071058/DF__UTC_20201111_071058.642.h5,4.24777,354.652,614.807,-24320,22780,0.267536,1926,9248,303,22563,
DF__UTC_20201111_071158/DF__UTC_20201111_071158.642.h5,4.24808,356.723,617.635,-22161,22808,0.235407,1893,9266,282,22277,
DF__UTC_20201111_071258/DF__UTC_20201111_071258.642.h5,4.24772,354.929,621.539,-24393,22903,0.188882,1901,8832,326,21935,
DF__UTC_20201111_071358/DF__UTC_20201111_071358.642.h5,4.24758,368.718,665.541,-24222,23526,0.194581,1907,8967,515,22261,
DF__UTC_20201111_071458/DF__UTC_20201111_071458.642.h5,4.24795,358.579,632.207,-22688,23374,0.104471,1898,8935,299,21970,
DF__UTC_20201111_071658/DF__UTC_20201111_071658.642.h5,4.24777,358.827,636.442,-23748,24390,-0.437193,1902,9692,302,22748,
DF__UTC_20201111_071558/DF__UTC_20201111_071558.642.h5,4.24788,373.066,657.814,-23094,22642,-0.00533576,1909,8899,1837,23566,
DF__UTC_20201111_071758/DF__UTC_20201111_071758.642.h5,4.24763,360.111,640.134,-24277,23383,-0.552147,1911,10304,297,23360,
DF__UTC_20201111_071858/DF__UTC_20201111_071858.642.h5,4.24772,362.487,634.607,-24379,23836,0.0236445,1909,10035,2291,25130,
DF__UTC_20201111_071958/DF__UTC_20201111_071958.642.h5,4.24778,371.039,657.496,-23708,24249,0.144358,1940,8829,300,22266,
DF__UTC_20201111_072058/DF__UTC_20201111_072058.642.h5,4.24807,360.017,628.712,-21949,22873,-0.103223,1936,8854,306,22001,
DF__UTC_20201111_072158/DF__UTC_20201111_072158.642.h5,4.24799,357.925,625.974,-22684,23793,-0.0784691,1900,9466,279,22484,
DF__UTC_20201111_072258/DF__UTC_20201111_072258.642.h5,4.248,352.101,616.716,-22792,22698,-0.0182921,1892,9167,279,22172,
DF__UTC_20201111_072358/DF__UTC_20201111_072358.642.h5,4.24799,353.485,620.493,-22798,23534,0.0573172,1899,9501,300,22543,
DF__UTC_20201111_072458/DF__UTC_20201111_072458.642.h5,4.24799,350.805,617.723,-22777,23630,0.0474073,1895,9115,279,22158,
DF__UTC_20201111_072558/DF__UTC_20201111_072558.642.h5,4.248,354.576,618.386,-22793,24240,0.0732325,1897,9080,363,22202,
DF__UTC_20201111_072658/DF__UTC_20201111_072658.642.h5,4.24802,350.387,618.036,-22297,23811,0.194047,1901,8996,281,22059,
DF__UTC_20201111_072758/DF__UTC_20201111_072758.642.h5,4.24806,361.147,629.762,-22273,21939,0.263669,1892,8880,277,21878,
DF__UTC_20201111_072858/DF__UTC_20201111_072858.642.h5,4.24794,347.958,608.852,-23091,22721,0.27415,1904,9031,311,22098,
DF__UTC_20201111_072958/DF__UTC_20201111_072958.642.h5,4.24806,350.808,613.312,-22368,22897,0.202779,1908,8904,455,22207,
DF__UTC_20201111_073058/DF__UTC_20201111_073058.642.h5,4.248,351.611,615.203,-22743,21828,0.140823,1894,8739,300,21794,
DF__UTC_20201111_073158/DF__UTC_20201111_073158.642.h5,4.24797,349.285,614.229,-22930,22331,0.0874376,1904,8833,337,21975,
DF__UTC_20201111_073358/DF__UTC_20201111_073358.642.h5,4.24802,350.45,619.528,-22419,23322,-0.0250585,1892,8794,274,21824,
DF__UTC_20201111_073258/DF__UTC_20201111_073258.642.h5,4.24806,356.343,622.869,-22177,22676,0.0264682,1919,9027,1102,23131,
DF__UTC_20201111_073458/DF__UTC_20201111_073458.642.h5,4.24781,350.395,626.049,-23621,23236,-0.177843,1903,8734,728,22202,
DF__UTC_20201111_073658/DF__UTC_20201111_073658.642.h5,4.24786,358.222,634.138,-23234,23950,-0.241167,1902,8850,286,21856,
DF__UTC_20201111_073558/DF__UTC_20201111_073558.642.h5,4.24777,356.61,638.409,-23552,23950,-0.613681,1906,9673,303,22690,
DF__UTC_20201111_073758/DF__UTC_20201111_073758.642.h5,4.24812,353.223,622.782,-21826,23448,0.216884,1900,8880,1330,22962,
DF__UTC_20201111_073858/DF__UTC_20201111_073858.642.h5,4.24797,355.827,623.395,-23027,23545,-0.143989,1907,8713,773,22244,
DF__UTC_20201111_073958/DF__UTC_20201111_073958.642.h5,4.24805,368.466,642.555,-22409,22316,-0.182877,1908,8686,464,21939,
DF__UTC_20201111_074058/DF__UTC_20201111_074058.642.h5,4.24804,353.971,625.656,-22260,23566,-0.0282608,1904,8922,298,22032,
DF__UTC_20201111_074158/DF__UTC_20201111_074158.642.h5,4.24804,357.481,631.809,-22239,22590,-0.0131821,1903,8664,280,21716,
DF__UTC_20201111_074258/DF__UTC_20201111_074258.642.h5,4.24793,357.688,628.604,-23166,23424,0.0118311,1901,8703,284,21733,
DF__UTC_20201111_074358/DF__UTC_20201111_074358.642.h5,4.24792,353.61,620.124,-23496,23037,0.0517757,1896,8656,289,21675,
DF__UTC_20201111_074458/DF__UTC_20201111_074458.642.h5,4.24785,360.762,632.443,-23673,23346,0.206711,1905,8693,308,21747,
DF__UTC_20201111_074658/DF__UTC_20201111_074658.642.h5,4.24781,373.533,651.415,-23849,23120,0.192919,1903,8806,784,22332,
DF__UTC_20201111_074758/DF__UTC_20201111_074758.642.h5,4.24787,370.298,639.893,-23738,23941,0.18862,1895,8627,290,21659,
DF__UTC_20201111_074558/DF__UTC_20201111_074558.642.h5,4.24787,364.684,640.04,-23569,23682,0.297852,1901,8645,1861,23258,
DF__UTC_20201111_074858/DF__UTC_20201111_074858.642.h5,4.24783,364.887,636.251,-23998,22655,0.220775,1917,8719,286,21774,
DF__UTC_20201111_074958/DF__UTC_20201111_074958.642.h5,4.2477,368.675,640.269,-24637,22972,0.181656,1925,8715,508,21958,
DF__UTC_20201111_075058/DF__UTC_20201111_075058.642.h5,4.24781,366.02,638.313,-23903,23087,0.135269,1878,8665,315,21536,
DF__UTC_20201111_075158/DF__UTC_20201111_075158.642.h5,4.2479,362.396,634.406,-23419,24366,0.107117,1880,8641,280,21500,
DF__UTC_20201111_075358/DF__UTC_20201111_075358.642.h5,4.24752,364.721,650.378,-24812,24362,-0.567123,1881,8733,436,21778,
DF__UTC_20201111_075458/DF__UTC_20201111_075458.642.h5,4.24767,358.695,639.746,-24145,24038,-0.363455,1874,8615,296,21485,
DF__UTC_20201111_075658/DF__UTC_20201111_075658.642.h5,4.2477,361.194,639.963,-24351,22894,0.0940932,1881,8530,278,21397,
DF__UTC_20201111_075558/DF__UTC_20201111_075558.642.h5,4.248,357.383,631.166,-22568,22429,0.362968,1873,8681,298,21567,
DF__UTC_20201111_075858/DF__UTC_20201111_075858.642.h5,4.24802,359.202,627.978,-22625,23101,0.145972,1869,8534,292,21458,
DF__UTC_20201111_075958/DF__UTC_20201111_075958.642.h5,4.24802,352.34,621.323,-22582,23282,0.210333,1913,8796,1028,22643,
DF__UTC_20201111_075258/DF__UTC_20201111_075258.642.h5,4.24767,369.773,655.507,-24171,25017,0.0202497,1916,26701,814,40297,
DF__UTC_20201111_080058/DF__UTC_20201111_080058.642.h5,4.24798,358.738,632.416,-22819,23146,0.119854,1895,8628,282,21615,
DF__UTC_20201111_080158/DF__UTC_20201111_080158.642.h5,4.24797,346.6,609.162,-23096,22689,0.193667,1910,8655,304,21745,
DF__UTC_20201111_080258/DF__UTC_20201111_080258.642.h5,4.248,350.884,614.395,-22840,23738,0.291256,1894,8769,650,22145,
DF__UTC_20201111_080358/DF__UTC_20201111_080358.642.h5,4.24788,354.011,628.426,-23235,22250,0.397311,1906,8686,1036,22496,
DF__UTC_20201111_080458/DF__UTC_20201111_080458.642.h5,4.24788,356.892,627.441,-23492,23692,0.364265,1899,9172,276,22167,
DF__UTC_20201111_080558/DF__UTC_20201111_080558.642.h5,4.24803,351.211,613.668,-22497,22724,0.327838,1905,9556,310,22593,
DF__UTC_20201111_080658/DF__UTC_20201111_080658.642.h5,4.248,361.803,636.375,-22590,22591,0.216848,1915,9199,328,22291,
DF__UTC_20201111_080758/DF__UTC_20201111_080758.642.h5,4.24784,348.45,610.417,-23992,23474,0.154674,1920,8668,281,21705,
DF__UTC_20201111_075758/DF__UTC_20201111_075758.642.h5,4.24795,358.088,626.592,-23156,22626,0.0526305,1909,38696,276,51715,
DF__UTC_20201111_080858/DF__UTC_20201111_080858.642.h5,4.24799,348.194,611.709,-22842,22862,0.198355,1890,8730,271,21726,
DF__UTC_20201111_080958/DF__UTC_20201111_080958.642.h5,4.24793,360.523,638.555,-22912,23472,0.204175,1899,8708,284,21706,
DF__UTC_20201111_081058/DF__UTC_20201111_081058.642.h5,4.24763,366.856,653.346,-24240,24542,-0.442652,1900,8768,1179,22674,
DF__UTC_20201111_081258/DF__UTC_20201111_081258.642.h5,4.24767,360.443,643.122,-24248,24491,-0.185723,1899,8737,285,21745,
DF__UTC_20201111_081358/DF__UTC_20201111_081358.642.h5,4.24806,360.367,635.593,-22219,22459,0.438957,1898,8818,346,21892,
DF__UTC_20201111_081458/DF__UTC_20201111_081458.642.h5,4.24801,357.771,630.375,-22532,22327,0.274956,1898,8724,275,21692,
DF__UTC_20201111_081558/DF__UTC_20201111_081558.642.h5,4.24805,358.307,632.105,-22249,23243,0.350482,1910,8811,307,21880,
DF__UTC_20201111_081658/DF__UTC_20201111_081658.642.h5,4.24788,359.305,633.745,-23488,23783,0.420879,1891,8726,269,21727,
DF__UTC_20201111_081758/DF__UTC_20201111_081758.642.h5,4.24762,361.012,650.347,-24358,23270,0.379016,1943,8934,312,22149,
DF__UTC_20201111_081858/DF__UTC_20201111_081858.642.h5,4.2479,365.199,647.324,-23175,22812,0.422842,1893,8708,308,21747,
DF__UTC_20201111_081958/DF__UTC_20201111_081958.642.h5,4.248,364.454,643.773,-22511,22431,0.379385,1905,8708,300,21774,
DF__UTC_20201111_082058/DF__UTC_20201111_082058.642.h5,4.24779,364.995,643.242,-23891,23404,0.389375,1913,8742,291,21813,
DF__UTC_20201111_082158/DF__UTC_20201111_082158.642.h5,4.24788,354.427,624.809,-23500,22728,0.439579,1899,8897,286,21938,
DF__UTC_20201111_082258/DF__UTC_20201111_082258.642.h5,4.248,353.553,624.319,-22544,23307,0.556551,1898,8761,300,21775,
DF__UTC_20201111_082358/DF__UTC_20201111_082358.642.h5,4.24792,356.545,625.435,-23295,23095,0.620451,1897,8793,289,21840,
DF__UTC_20201111_081158/DF__UTC_20201111_081158.642.h5,4.24777,355.136,636.969,-23546,23784,-0.358423,1911,34966,292,48026,
DF__UTC_20201111_082458/DF__UTC_20201111_082458.642.h5,4.248,351.947,618.593,-22606,23058,0.619071,1916,8802,514,22095,
DF__UTC_20201111_082558/DF__UTC_20201111_082558.642.h5,4.24798,351.466,619.412,-22836,23349,0.683504,1899,8639,549,21937,
DF__UTC_20201111_082658/DF__UTC_20201111_082658.642.h5,4.24792,358.261,631.825,-23049,22717,0.73549,1914,8679,282,21759,
DF__UTC_20201111_082758/DF__UTC_20201111_082758.642.h5,4.24786,365.935,640.337,-23505,22911,0.690646,1892,8585,282,21584,
DF__UTC_20201111_082858/DF__UTC_20201111_082858.642.h5,4.24789,359.931,630.061,-23326,23799,0.61949,1900,8776,272,21818,
DF__UTC_20201111_082958/DF__UTC_20201111_082958.642.h5,4.24784,359.026,629.401,-23584,23403,0.576316,1915,8809,289,21923,
DF__UTC_20201111_083058/DF__UTC_20201111_083058.642.h5,4.24791,353.497,616.028,-23402,23328,0.492342,1914,8740,272,21786,
DF__UTC_20201111_083158/DF__UTC_20201111_083158.642.h5,4.24793,361.926,631.248,-23089,24505,0.409148,1900,8729,278,21732,
DF__UTC_20201111_083258/DF__UTC_20201111_083258.642.h5,4.24786,352.247,623.411,-23354,24032,0.413871,1902,8738,275,21756,
DF__UTC_20201111_083358/DF__UTC_20201111_083358.642.h5,4.24756,357.266,646.487,-24379,24723,-0.371764,1920,8831,300,21916,
DF__UTC_20201111_083458/DF__UTC_20201111_083458.642.h5,4.24782,360.946,640.521,-23627,23993,0.190237,1922,9051,282,22107,
DF__UTC_20201111_083558/DF__UTC_20201111_083558.642.h5,4.24767,365.679,649.452,-24348,23554,0.639282,1923,9346,311,22450,
DF__UTC_20201111_083658/DF__UTC_20201111_083658.642.h5,4.24805,358.495,632.887,-22284,22311,0.496309,1916,8985,279,22047,
DF__UTC_20201111_083758/DF__UTC_20201111_083758.642.h5,4.24787,357.42,629.209,-23657,23622,0.488917,1891,8800,319,21830,
DF__UTC_20201111_083858/DF__UTC_20201111_083858.642.h5,4.24786,355.644,627.547,-23568,23522,0.590305,1926,8766,281,21864,
DF__UTC_20201111_083958/DF__UTC_20201111_083958.642.h5,4.24787,355.267,629.802,-23354,23546,0.554443,1922,8954,316,22122,
DF__UTC_20201111_084058/DF__UTC_20201111_084058.642.h5,4.24774,366.558,648.51,-24169,22927,0.484181,1916,8876,301,22051,
DF__UTC_20201111_084158/DF__UTC_20201111_084158.642.h5,4.24791,369.273,647.681,-23207,23382,0.445127,1904,8940,300,21972,
DF__UTC_20201111_084258/DF__UTC_20201111_084258.642.h5,4.24786,366.932,642.334,-23631,23887,0.476836,1897,8889,275,21900,
DF__UTC_20201111_084358/DF__UTC_20201111_084358.642.h5,4.24777,363.061,638.574,-24131,23441,0.497509,1901,8907,288,21933,
DF__UTC_20201111_084458/DF__UTC_20201111_084458.642.h5,4.24766,357.99,625.311,-24898,23144,0.503194,1920,8894,389,22057,
DF__UTC_20201111_084558/DF__UTC_20201111_084558.642.h5,4.2479,372.126,661.064,-22861,23493,0.521241,1921,8971,294,22046,
DF__UTC_20201111_084658/DF__UTC_20201111_084658.642.h5,4.24773,378.496,673.033,-23688,23668,0.491015,1920,9074,656,22654,
DF__UTC_20201111_084758/DF__UTC_20201111_084758.642.h5,4.24789,360.538,633.733,-23459,23953,0.433825,1916,9063,287,22108,
DF__UTC_20201111_084858/DF__UTC_20201111_084858.642.h5,4.24783,361.733,636.515,-23678,23756,0.369228,1913,9024,298,22117,
DF__UTC_20201111_084958/DF__UTC_20201111_084958.642.h5,4.24784,370.163,653.338,-23393,24013,0.345126,1913,9659,283,22767,
DF__UTC_20201111_085058/DF__UTC_20201111_085058.642.h5,4.24792,374.657,651.514,-23122,23459,0.314578,1920,9087,281,22216,
DF__UTC_20201111_085158/DF__UTC_20201111_085158.642.h5,4.24788,374.255,650.221,-23389,23768,0.276023,1907,9197,282,22259,
DF__UTC_20201111_085258/DF__UTC_20201111_085258.642.h5,4.2479,364.344,636.796,-23419,24539,0.202496,1895,9733,288,22764,
DF__UTC_20201111_085358/DF__UTC_20201111_085358.642.h5,4.24782,364.842,644.6,-23549,23974,-0.144857,1926,9331,301,22510,
DF__UTC_20201111_085458/DF__UTC_20201111_085458.642.h5,4.24754,386.427,686.03,-24602,23787,-0.433016,1925,8783,312,21894,
DF__UTC_20201111_085558/DF__UTC_20201111_085558.642.h5,4.24775,370.94,654.441,-24091,23766,0.340604,1913,8859,329,21967,
DF__UTC_20201111_085658/DF__UTC_20201111_085658.642.h5,4.24801,365.718,642.521,-22480,23283,0.527578,1910,9060,278,22183,
DF__UTC_20201111_085758/DF__UTC_20201111_085758.642.h5,4.24789,369.569,648.924,-23471,24005,0.272139,1904,8653,408,21810,
DF__UTC_20201111_085858/DF__UTC_20201111_085858.642.h5,4.24796,371.583,648.871,-23086,22262,0.339263,1909,8763,286,21835,
DF__UTC_20201111_085958/DF__UTC_20201111_085958.642.h5,4.24795,373.275,653.384,-23022,23241,0.400679,1909,9261,823,22857,
DF__UTC_20201111_090058/DF__UTC_20201111_090058.642.h5,4.24785,370.556,651.955,-23620,23632,0.463058,1919,9085,306,22232,
DF__UTC_20201111_090258/DF__UTC_20201111_090258.642.h5,4.24787,373.467,659.816,-23408,22950,0.378757,1895,8814,294,21832,
