file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
westSac_180103013631/westSac_180103013631.tdms.h5,4.895,153.745,294.266,-6270,6295,-1.18594,2728,13861,419,33764,
westSac_180103013431/westSac_180103013431.tdms.h5,4.89397,163.502,315.011,-6306,6277,-1.16467,2729,13545,2337,34930,
westSac_180103013831/westSac_180103013831.tdms.h5,4.89584,147.633,278.256,-6238,6198,-1.1685,2654,13200,378,32382,
westSac_180103013731/westSac_180103013731.tdms.h5,4.89564,145.541,277.446,-6285,6298,-1.21477,2783,13664,2002,35014,
westSac_180103013931/westSac_180103013931.tdms.h5,4.89471,157.929,306.371,-6261,6281,-1.15008,2729,13134,3075,35076,
westSac_180103014431/westSac_180103014431.tdms.h5,4.89653,143.355,264.014,-6223,6277,-1.08937,2716,13485,365,33068,
westSac_180103014131/westSac_180103014131.tdms.h5,4.89574,150.723,283.434,-6237,6240,-1.15393,2761,13470,2012,35047,
westSac_180103014331/westSac_180103014331.tdms.h5,4.89473,155.899,297.301,-6289,6254,-1.08883,2729,13432,2871,35603,
westSac_180103014631/westSac_180103014631.tdms.h5,4.89579,140.971,263.209,-6375,6222,-1.05235,2723,13575,2711,35643,
westSac_180103014031/westSac_180103014031.tdms.h5,4.89446,157.555,303.049,-6322,6279,-1.18111,2795,13879,4715,37702,
westSac_180103014531/westSac_180103014531.tdms.h5,4.89434,152.937,292.341,-6366,6348,-1.04556,2770,13636,3221,36365,
westSac_180103014731/westSac_180103014731.tdms.h5,4.8967,141.158,255.793,-6306,6276,-1.00537,2775,13751,2879,36132,
westSac_180103014231/westSac_180103014231.tdms.h5,4.89388,164.808,316.75,-6305,6230,-1.14546,2799,13806,4724,37661,
westSac_180103014831/westSac_180103014831.tdms.h5,4.89639,145.171,267.029,-6274,6294,-0.995398,2678,13633,1963,34437,
westSac_180103014931/westSac_180103014931.tdms.h5,4.89573,142.865,268.211,-6345,6327,-0.963614,2668,13518,378,32886,
westSac_180103015031/westSac_180103015031.tdms.h5,4.89602,140.858,266.341,-6293,6294,-0.936399,2711,13606,399,32757,
westSac_180103015631/westSac_180103015631.tdms.h5,4.89011,180.94,377.553,-6320,6259,-0.768394,2755,13769,404,33439,
westSac_180103015131/westSac_180103015131.tdms.h5,4.89707,137.061,248.974,-6240,6300,-0.901576,2831,13855,3079,36399,
westSac_180103015231/westSac_180103015231.tdms.h5,4.89647,139.422,263.383,-6224,6256,-0.862251,2812,13685,3140,36254,
westSac_180103015331/westSac_180103015331.tdms.h5,4.89613,146.996,274.28,-6236,6191,-0.808733,2791,13759,2726,35868,
westSac_180103015431/westSac_180103015431.tdms.h5,4.89533,149.904,287.989,-6222,6300,-0.785568,2728,13568,3040,35539,
westSac_180103015831/westSac_180103015831.tdms.h5,4.89235,163.558,331.362,-6338,6253,-0.685783,2732,13440,3011,35499,
westSac_180103015731/westSac_180103015731.tdms.h5,4.88987,177.828,373.744,-6337,6306,-0.723189,2722,13818,2886,35920,
westSac_180103015531/westSac_180103015531.tdms.h5,4.89381,163.202,319.695,-6273,6298,-0.762462,2748,13714,3608,36567,
westSac_180103015931/westSac_180103015931.tdms.h5,4.89602,145.147,275.106,-6199,6267,-0.682872,2691,13394,2758,35133,
westSac_180103020031/westSac_180103020031.tdms.h5,4.89695,134.992,253.356,-6128,6333,-0.653502,2749,13258,394,32975,
westSac_180103020231/westSac_180103020231.tdms.h5,4.89614,138.686,264.643,-6280,6281,-0.58869,2797,13948,392,33595,
westSac_180103020531/westSac_180103020531.tdms.h5,4.89608,140.041,266.848,-6239,6298,-0.525681,2734,14562,391,34146,
westSac_180103020831/westSac_180103020831.tdms.h5,4.89675,137.298,256.132,-6234,6245,-0.453788,2730,13600,396,33160,
westSac_180103020131/westSac_180103020131.tdms.h5,4.8945,147.6,298.669,-6250,6329,-0.602444,2764,13872,2967,36235,
westSac_180103020731/westSac_180103020731.tdms.h5,4.8964,139.947,264.132,-6236,6357,-0.478665,2800,14082,422,33825,
westSac_180103020931/westSac_180103020931.tdms.h5,4.89637,140.738,267.761,-6187,6234,-0.443486,2798,13919,1829,35230,
westSac_180103020431/westSac_180103020431.tdms.h5,4.89519,146.563,284.657,-6275,6210,-0.512118,2800,14982,2797,37117,
westSac_180103020331/westSac_180103020331.tdms.h5,4.89641,139.609,264.305,-6180,6311,-0.537625,2759,14859,3455,37533,
westSac_180103020631/westSac_180103020631.tdms.h5,4.89551,142.173,274.293,-6288,6241,-0.525038,2830,14405,3010,36672,
westSac_180103021031/westSac_180103021031.tdms.h5,4.89461,153.784,301.982,-6210,6207,-0.449545,2764,13474,399,33403,
westSac_180103021231/westSac_180103021231.tdms.h5,4.89658,137.245,257.024,-6238,6230,-0.403052,2737,13333,391,33190,
westSac_180103021131/westSac_180103021131.tdms.h5,4.89665,137.263,261.711,-6099,6215,-0.442685,2758,13482,2710,35913,
westSac_180103021631/westSac_180103021631.tdms.h5,4.89574,140.443,272.202,-6219,6249,-0.349737,2745,13863,442,33214,
westSac_180103021731/westSac_180103021731.tdms.h5,4.89598,137.351,261.049,-6288,6296,-0.361588,2752,13738,425,33074,
westSac_180103021331/westSac_180103021331.tdms.h5,4.89648,135.837,254.847,-6292,6193,-0.392557,2792,13504,3110,36427,
westSac_180103021531/westSac_180103021531.tdms.h5,4.89665,142.839,266.689,-6126,6053,-0.367529,2797,13412,2891,36107,
westSac_180103021831/westSac_180103021831.tdms.h5,4.89648,140.149,259.178,-6252,6253,-0.320249,2754,13729,445,33965,
westSac_180103021431/westSac_180103021431.tdms.h5,4.89642,139.769,262.427,-6244,6262,-0.392405,2827,13873,2947,36694,
westSac_180103021931/westSac_180103021931.tdms.h5,4.8957,141.921,276.55,-6257,6242,-0.340938,2732,13600,3105,35512,
westSac_180103022031/westSac_180103022031.tdms.h5,4.89562,144.232,281.099,-6212,6186,-0.290023,2755,14984,3263,37826,
westSac_180103022131/westSac_180103022131.tdms.h5,4.89523,144.172,283.348,-6270,6315,-0.305084,2832,13618,452,33566,
westSac_180103022631/westSac_180103022631.tdms.h5,4.88767,178.402,430.437,-6371,6343,-0.337746,2753,13578,400,33191,
westSac_180103022531/westSac_180103022531.tdms.h5,4.88635,191.975,490.995,-6356,6356,-0.290999,2725,14021,393,33467,
westSac_180103022231/westSac_180103022231.tdms.h5,4.89422,149.286,307.209,-6279,6317,-0.232812,2862,13518,3348,36335,
westSac_180103022831/westSac_180103022831.tdms.h5,4.89315,155.003,320.513,-6357,6364,-0.276336,2811,14100,417,33925,
westSac_180103022331/westSac_180103022331.tdms.h5,4.89262,160.673,347.168,-6319,6338,-0.308845,2768,13932,2622,35741,
westSac_180103022431/westSac_180103022431.tdms.h5,4.88676,188.496,486.046,-6353,6381,-0.316543,2762,13903,3966,37089,
westSac_180103022731/westSac_180103022731.tdms.h5,4.8932,156.115,320.65,-6272,6325,-0.262324,2799,13628,3169,36176,
westSac_180103022931/westSac_180103022931.tdms.h5,4.89444,144.182,300.14,-6308,6343,-0.338425,2686,13412,2806,35526,
westSac_180103023031/westSac_180103023031.tdms.h5,4.89502,144.664,287.859,-6310,6294,-0.287861,2755,13326,410,32856,
westSac_180103023131/westSac_180103023131.tdms.h5,4.89514,144.17,283.164,-6369,6367,-0.30236,2781,13312,380,32760,
westSac_180103023231/westSac_180103023231.tdms.h5,4.89515,140.816,284.267,-6310,6328,-0.325347,2714,13456,388,32730,
westSac_180103023431/westSac_180103023431.tdms.h5,4.89529,141.203,279.507,-6292,6288,-0.321817,2791,13910,409,33732,
westSac_180103023531/westSac_180103023531.tdms.h5,4.89592,132.831,267.834,-6240,6282,-0.312315,2800,13828,413,33605,
westSac_180103023731/westSac_180103023731.tdms.h5,4.89679,135.583,253.502,-6234,6346,-0.362331,2701,13478,362,32705,
westSac_180103023331/westSac_180103023331.tdms.h5,4.89597,136.453,268.375,-6234,6280,-0.297681,2810,13871,2788,36366,
